filename,freshripe,freshunripe,overripe,ripe,rotten,unripe
musa-acuminata-banana-c4793cae-394a-11ec-b868-d8c4975e38aa_jpg.rf.hVJx4fU0uNyFjLboRYgn.jpg,0,0,0,1,0,0
musa-acuminata-banana-8abf45dd-394a-11ec-8f52-d8c4975e38aa_jpg.rf.7PTHKZhBAWqBvZNtUv4k.jpg,0,0,1,0,1,0
musa-acuminata-ripe-99f04bfb-1d0a-11ec-9a7b-d8c4975e38aa_jpg.rf.qHBeoIFDnSClqNWzvTqy.jpg,0,0,0,1,1,0
musa-acuminata-unripe-7ff68478-1d0a-11ec-9a24-d8c4975e38aa-1-_jpg.rf.q2AD4gjVijXfqKwNM44D.jpg,0,0,0,0,0,1
musa-acuminata-banana-a521e6c3-394a-11ec-91c7-d8c4975e38aa_jpg.rf.qMs29XHYi031z19zOzvy.jpg,0,0,1,0,0,0
musa-acuminata-mold-e3a7a47c-1d0a-11ec-a3d6-d8c4975e38aa_jpg.rf.qBL0uMFB0MEQmnAczrS5.jpg,0,0,1,0,1,0
musa-acuminata-freshunripe-6e658b41-1d0a-11ec-90bf-d8c4975e38aa_jpg.rf.qaFVuxAJnAToa3diTFSb.jpg,0,1,0,0,0,0
musa-acuminata-mold-e6a71d4e-1d0a-11ec-ab01-d8c4975e38aa_jpg.rf.qg0X35zOUbdJMxaOsHta.jpg,0,0,1,0,0,0
musa-acuminata-unripe-8b7874bd-1d0a-11ec-ba80-d8c4975e38aa-1-_jpg.rf.qV5OoJ0VhffVli6jAdSe.jpg,0,0,0,0,0,1
musa-acuminata-banana-acbef25b-394a-11ec-97dc-d8c4975e38aa_jpg.rf.qU3PLkXpNUi3OwOSyQet.jpg,0,0,1,1,1,0
musa-acuminata-freshunripe-2fe879f9-2653-11ec-905e-d8c4975e38aa_jpg.rf.qrmQEE3gkTZfAOior2gd.jpg,0,1,0,0,0,0
musa-acuminata-mold-e57143cc-1d0a-11ec-bf4f-d8c4975e38aa_jpg.rf.7ebltF7RFy1cOqN2HC5K.jpg,0,0,1,0,1,0
musa-acuminata-banana-90a9ea08-394a-11ec-a91f-d8c4975e38aa_jpg.rf.pocpPimfNsCcA6YVlzhZ.jpg,0,0,1,0,1,0
musa-acuminata-overripe-a1bffd45-1d0a-11ec-8475-d8c4975e38aa_jpg.rf.qvjXCITUcwllQvi82xPg.jpg,0,0,1,0,0,0
musa-acuminata-banana-a76d8c9e-394a-11ec-a5e0-d8c4975e38aa_jpg.rf.r8JEwArVkA8Sj6lr9OEA.jpg,0,0,0,0,1,0
musa-acuminata-freshunripe-6ff569bf-1d0a-11ec-83e7-d8c4975e38aa_jpg.rf.qsoNgacOTvoAqqVRslM8.jpg,0,1,0,0,0,0
musa-acuminata-banana-db425dc2-4037-11ec-bc38-94b86d66fd1d_jpg.rf.rICktwoXGE66lTBHjXvX.jpg,1,0,0,1,0,0
musa-acuminata-ripe-93fd49f3-1d0a-11ec-878e-d8c4975e38aa_jpg.rf.r7cFlvJzI2raxzaeIlqf.jpg,0,0,0,1,0,0
musa-acuminata-overripe-7e6643d3-2653-11ec-bc71-d8c4975e38aa_jpg.rf.rDaQ01GSQzUAyKePs1Vb.jpg,0,0,1,0,0,0
musa-acuminata-rotten-8f73b14d-2653-11ec-afbf-d8c4975e38aa_jpg.rf.ra1S1xeBcDWmbhFIOnNa.jpg,0,0,0,0,1,0
musa-acuminata-banana-a59e09d6-394a-11ec-81fc-d8c4975e38aa_jpg.rf.rOsV3awovirp5GSvPKPc.jpg,0,0,0,1,1,0
musa-acuminata-banana-df417eef-394a-11ec-878e-d8c4975e38aa_jpg.rf.rstKcTzUyQH5D05Etxpk.jpg,0,0,0,1,0,0
musa-acuminata-banana-caa9fe3d-394a-11ec-971e-d8c4975e38aa_jpg.rf.r15KR5jv7UHuC0SiB3H3.jpg,1,0,0,0,0,0
musa-acuminata-freshunripe-70b16c45-1d0a-11ec-8fa0-d8c4975e38aa_jpg.rf.HJIXNr4WdPPPhebwPRxb.jpg,0,1,0,0,0,0
musa-acuminata-rotten-bdf0f160-1d0a-11ec-af44-d8c4975e38aa_jpg.rf.HLLRu6w3rlVfk51HTmpV.jpg,0,0,0,0,1,0
musa-acuminata-ripe-6bee639c-2653-11ec-bd85-d8c4975e38aa_jpg.rf.HRsxIx5NCmAl5Kq4Om9Z.jpg,0,0,0,1,0,0
musa-acuminata-banana-ae797d86-394a-11ec-905a-d8c4975e38aa_jpg.rf.ruylODIRThS8aiXXHgND.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-4a7f8521-2653-11ec-94c3-d8c4975e38aa_jpg.rf.sZnNLdEgGqYlD7CPRwFw.jpg,1,0,0,0,0,0
musa-acuminata-banana-9aff0105-394a-11ec-b665-d8c4975e38aa_jpg.rf.tFrmBwawBBL11QT36waR.jpg,0,0,0,0,1,0
musa-acuminata-banana-cab44f1d-4037-11ec-a972-94b86d66fd1d_jpg.rf.s0cfHa4Mz460dB8GMnbj.jpg,0,0,0,1,0,0
musa-acuminata-banana-dce5a894-394a-11ec-b8c9-d8c4975e38aa_jpg.rf.sYcwW7CvfAeGnXDhEaJj.jpg,0,0,0,1,0,0
musa-acuminata-banana-e777b43d-394a-11ec-b986-d8c4975e38aa_jpg.rf.spaiyO2cAa9rk0s7nxkS.jpg,0,0,0,1,0,0
musa-acuminata-ripe-91834d93-1d0a-11ec-bbcf-d8c4975e38aa_jpg.rf.7ZFIk1pEy7OuvWqxXCiR.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-4b79c788-2653-11ec-adf3-d8c4975e38aa_jpg.rf.tMyUdNtStHVGOe7Bp8B1.jpg,1,0,0,0,0,0
musa-acuminata-unripe-5d7db2b7-2653-11ec-b6bf-d8c4975e38aa---Copy_jpg.rf.tMWYGtTwN6W3JerkSHjx.jpg,0,0,0,0,1,1
musa-acuminata-freshripe-77af0b01-1d0a-11ec-bd24-d8c4975e38aa_jpg.rf.7ISCOvfECk1TWWRhrYPi.jpg,1,0,0,0,0,0
musa-acuminata-banana-c53dbe59-394a-11ec-8ceb-d8c4975e38aa_jpg.rf.HIBubcNrM0F1kV9Oqi7l.jpg,1,0,0,1,0,0
musa-acuminata-unripe-813eec51-1d0a-11ec-8fea-d8c4975e38aa-1-_jpg.rf.rwMTOincfRTdG9zGSGcF.jpg,0,0,0,0,1,1
musa-acuminata-rotten-87616c45-2653-11ec-a692-d8c4975e38aa_jpg.rf.HbNuTEWq7xhrT1kM93bc.jpg,0,0,0,0,1,0
musa-acuminata-banana-88592f10-394a-11ec-b3aa-d8c4975e38aa_jpg.rf.HeYkRkzICNNl2r7kQLJV.jpg,0,0,0,1,1,0
musa-acuminata-rotten-b86bb4a9-1d0a-11ec-a7d1-d8c4975e38aa_jpg.rf.HfRVBJKf6HpcgYFdVtai.jpg,0,0,0,0,1,0
musa-acuminata-banana-c329eafd-394a-11ec-9016-d8c4975e38aa_jpg.rf.7HAHnS5A2fH1IowUtExV.jpg,0,0,0,1,0,0
musa-acuminata-banana-fc3376c0-394a-11ec-8a55-d8c4975e38aa_jpg.rf.sQYOISvVsvrtTA5qT6rI.jpg,0,0,0,1,0,0
musa-acuminata-mold-e1de067f-1d0a-11ec-bae6-d8c4975e38aa_jpg.rf.8EOx48wWSE24POfM64IF.jpg,0,0,1,0,1,0
musa-acuminata-banana-b7737382-394a-11ec-9810-d8c4975e38aa_jpg.rf.JFpOE9dI52W2BeVFM6k8.jpg,0,0,0,1,0,0
musa-acuminata-banana-ac354a87-394a-11ec-9656-d8c4975e38aa_jpg.rf.JHWSyYtXTJ3zTehqhav5.jpg,0,0,1,1,0,0
musa-acuminata-rotten-8659903a-2653-11ec-8b93-d8c4975e38aa_jpg.rf.JLCXgK0BqzI4qaAemE1V.jpg,0,0,0,0,1,0
musa-acuminata-banana-92b12df3-394a-11ec-b6a7-d8c4975e38aa_jpg.rf.HZpShwqOf25utX2ENt0n.jpg,0,0,1,0,0,0
musa-acuminata-freshunripe-2fef9edf-2653-11ec-afe0-d8c4975e38aa_jpg.rf.Hj2OOJhuj7ENdRU4OCXH.jpg,0,1,0,0,0,0
musa-acuminata-overripe-9c16de33-1d0a-11ec-a7c3-d8c4975e38aa_jpg.rf.HsPJd7MGZ6I50xtsjN03.jpg,0,0,1,0,0,0
musa-acuminata-ripe-9877b999-1d0a-11ec-8a72-d8c4975e38aa_jpg.rf.I3Mu4K4fkwYknl15hNyo.jpg,0,0,0,1,1,0
musa-acuminata-banana-c2f33337-394a-11ec-b338-d8c4975e38aa_jpg.rf.HrWEh7uaNnNOjE3twcO6.jpg,0,0,0,1,0,0
musa-acuminata-banana-edef1200-394a-11ec-b1ef-d8c4975e38aa_jpg.rf.I21VURlAa17bt8rKgyNy.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-35965b81-2653-11ec-99d1-d8c4975e38aa_jpg.rf.IaAop8of4HCfsYIM39xK.jpg,0,1,0,0,0,0
musa-acuminata-rotten-b81b9b35-1d0a-11ec-afe4-d8c4975e38aa_jpg.rf.IeK1NiCrzrxjZ65hyCZ6.jpg,0,0,0,1,1,0
musa-acuminata-unripe-57243496-2653-11ec-b6f3-d8c4975e38aa_jpg.rf.Hu027uoY9lz3Nqp5hotv.jpg,0,0,0,0,1,1
musa-acuminata-banana-97a08b17-4037-11ec-a991-94b86d66fd1d_jpg.rf.IdGAkY97FPXZklavmG8n.jpg,0,0,0,1,0,0
musa-acuminata-banana-a1e7e51f-394a-11ec-ba10-d8c4975e38aa_jpg.rf.ISNEfTKKDaiJdCHloT6D.jpg,0,0,0,1,0,0
musa-acuminata-banana-c481ec5d-4037-11ec-ab50-94b86d66fd1d_jpg.rf.JFHomGWpMMSIvzdOxSCx.jpg,0,0,0,1,0,0
musa-acuminata-rotten-833b1def-2653-11ec-bba8-d8c4975e38aa_jpg.rf.J2vQjHufmb7dEu0I9Lek.jpg,0,0,0,0,1,0
musa-acuminata-banana-ece91e88-394a-11ec-b426-d8c4975e38aa_jpg.rf.KFi1Fo0aBmUSMsIOaU4Z.jpg,1,0,0,1,0,0
musa-acuminata-overripe-9be26ec8-1d0a-11ec-a0f1-d8c4975e38aa_jpg.rf.KRvhH4KRcrsiUgvax6xj.jpg,0,0,1,0,0,0
musa-acuminata-overripe-7fc74fc7-2653-11ec-bd0a-d8c4975e38aa_jpg.rf.KSKDzb8xFvH2U5yMb72m.jpg,0,0,1,0,0,0
musa-acuminata-unripe-54356d98-2653-11ec-b100-d8c4975e38aa---Copy_jpg.rf.KhGqux2xc15J3N0imboW.jpg,0,0,0,0,0,1
musa-acuminata-unripe-602c1fa1-2653-11ec-8367-d8c4975e38aa---Copy_jpg.rf.WmydAi8ddr2htwUSD3Sm.jpg,0,0,0,0,1,0
musa-acuminata-ripe-6ce17e2d-2653-11ec-a3ab-d8c4975e38aa_jpg.rf.WtK2hjS9hzUTIAMsHXkp.jpg,0,0,0,1,0,0
musa-acuminata-banana-ae8d467f-394a-11ec-91ff-d8c4975e38aa_jpg.rf.X410ggqOGY968b6uEEvD.jpg,0,0,0,1,0,0
musa-acuminata-banana-b26783df-394a-11ec-b880-d8c4975e38aa_jpg.rf.X7Pxgze3OIJnQMYedTww.jpg,1,0,0,0,0,0
musa-acuminata-ripe-7266dc72-2653-11ec-ba71-d8c4975e38aa_jpg.rf.XPmgZ3rXA6h0muhWOx23.jpg,0,0,0,1,1,0
musa-acuminata-freshripe-493dc21f-2653-11ec-a208-d8c4975e38aa_jpg.rf.XsdeNZwPTr9TNDaoL3UQ.jpg,1,0,0,0,0,0
musa-acuminata-rotten-bb974da2-1d0a-11ec-829b-d8c4975e38aa_jpg.rf.XuPjAar47aUpPw1byd7T.jpg,0,0,0,0,1,0
musa-acuminata-banana-c583c014-4037-11ec-82bd-94b86d66fd1d_jpg.rf.XzokpGjC3xZjbkjk3GnY.jpg,1,0,0,0,0,0
musa-acuminata-ripe-92e66da5-1d0a-11ec-b1d1-d8c4975e38aa_jpg.rf.Y4ApWS2F3eDROtbc3mvx.jpg,0,0,0,1,0,0
musa-acuminata-banana-a0cf636a-4037-11ec-b732-94b86d66fd1d_jpg.rf.YAd0uRYWlkvsrhDDEl6y.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-4da77ff0-2653-11ec-bd71-d8c4975e38aa_jpg.rf.JQPAWx1zpXb4FhTPdXUv.jpg,1,0,0,0,0,0
musa-acuminata-banana-c658851f-394a-11ec-949c-d8c4975e38aa_jpg.rf.JQQGFKxP6dMkUXpnlRSc.jpg,0,0,0,1,0,0
musa-acuminata-banana-ab86d95b-4037-11ec-962f-94b86d66fd1d_jpg.rf.JZPXj1ItnlaLhpGwmz6L.jpg,1,0,0,0,0,0
musa-acuminata-overripe-9dcb08bd-1d0a-11ec-9ee1-d8c4975e38aa_jpg.rf.YoM3pqHMHVbOhpTpLnsF.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-797c5102-1d0a-11ec-a95e-d8c4975e38aa_jpg.rf.YpUrECvSSwYGA0GhDWwO.jpg,1,0,0,0,0,0
musa-acuminata-mold-e64eed6e-1d0a-11ec-ae3b-d8c4975e38aa_jpg.rf.Yy5CvhC9vqW8gx0lYcmJ.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-4b1a717a-2653-11ec-9955-d8c4975e38aa_jpg.rf.Z3vUkjRKOpDRBPephQDQ.jpg,1,0,0,0,0,0
musa-acuminata-freshunripe-774a9d86-1d0a-11ec-b33f-d8c4975e38aa_jpg.rf.Z4ZQGPR2PYaICBeptUm6.jpg,0,0,0,0,0,1
musa-acuminata-unripe-8b25096c-1d0a-11ec-8584-d8c4975e38aa-1-_jpg.rf.Z7ZI1fXWEivvpeP1uWSN.jpg,0,1,0,0,0,1
musa-acuminata-unripe-8e3790f1-1d0a-11ec-908b-d8c4975e38aa-1-_jpg.rf.YCjveuEEvSRldZZbeFXu.jpg,0,1,0,0,0,0
musa-acuminata-freshunripe-3b149366-2653-11ec-8831-d8c4975e38aa_jpg.rf.YMjlPXE5hTcNSVrBjgGn.jpg,0,1,0,0,0,0
musa-acuminata-rotten-8998bc55-2653-11ec-889e-d8c4975e38aa_jpg.rf.ZeTTBkvLOaRLNKb4PCGA.jpg,0,0,0,0,1,0
musa-acuminata-banana-a11a5cb8-394a-11ec-8976-d8c4975e38aa_jpg.rf.YXAqm1ZvPSpNfKkVeuAC.jpg,0,0,0,0,1,0
musa-acuminata-banana-af8bcb4e-394a-11ec-9dd7-d8c4975e38aa_jpg.rf.YoH9RHjKMAWGizFx0ego.jpg,1,0,0,0,0,0
musa-acuminata-freshripe-777c84fb-1d0a-11ec-92e9-d8c4975e38aa_jpg.rf.ZIFSDJ6oJAFuyMJp2i6F.jpg,1,0,0,0,0,0
musa-acuminata-rotten-860996dd-2653-11ec-b3c3-d8c4975e38aa_jpg.rf.YwU5AytN8xiO2g0J1bnG.jpg,0,0,0,0,1,0
musa-acuminata-banana-f0a612fb-394a-11ec-bd78-d8c4975e38aa_jpg.rf.ZGYMbBKTwqNK6uPYFBve.jpg,1,0,0,0,0,0
musa-acuminata-freshunripe-6f356a93-1d0a-11ec-80b0-d8c4975e38aa_jpg.rf.8L5b4U9I8alGnSL3iTVu.jpg,0,1,0,0,0,0
musa-acuminata-banana-ed21fb6c-394a-11ec-8fac-d8c4975e38aa_jpg.rf.7AZDh7IHxXWDoutTfzmC.jpg,1,0,0,1,0,0
musa-acuminata-banana-c7e379b9-394a-11ec-8645-d8c4975e38aa_jpg.rf.ZXDjWlh98AzEsiYkd6oG.jpg,0,0,0,1,0,0
musa-acuminata-banana-9fa65a3c-394a-11ec-8430-d8c4975e38aa_jpg.rf.ZK8ZZNHh87Ym3yW9GWS2.jpg,0,0,0,0,1,0
musa-acuminata-ripe-9348261a-1d0a-11ec-88c2-d8c4975e38aa_jpg.rf.ZaW4rQ4lOwCV8a8qUf05.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-45c4bf8d-2653-11ec-8880-d8c4975e38aa_jpg.rf.ZINKnOQL306JGg3XXJZC.jpg,1,0,0,0,0,0
musa-acuminata-banana-f15f047f-394a-11ec-aaad-d8c4975e38aa_jpg.rf.ZHWi6e7WFAzV12eT0N9T.jpg,1,0,0,1,0,0
musa-acuminata-freshunripe-740982b7-1d0a-11ec-a3d5-d8c4975e38aa_jpg.rf.ZE4EGCOJUni1TbTysFKP.jpg,0,1,0,0,0,1
musa-acuminata-overripe-9e27fcd8-1d0a-11ec-9225-d8c4975e38aa_jpg.rf.ar7CYMCCATkI6J5dfooP.jpg,0,0,1,0,0,0
musa-acuminata-ripe-6bc37b67-2653-11ec-afe9-d8c4975e38aa_jpg.rf.bC9AUqfpEIOmHqd0LnZZ.jpg,0,0,0,1,0,0
musa-acuminata-banana-b5970f25-394a-11ec-b5fe-d8c4975e38aa_jpg.rf.bDqhMgjKawdg1vgBm2q5.jpg,1,0,0,1,0,0
musa-acuminata-banana-c2e7879a-394a-11ec-bde0-d8c4975e38aa_jpg.rf.bHpWFsly26VedZ5fQRjX.jpg,1,0,0,1,0,0
musa-acuminata-banana-89efb3ac-394a-11ec-818a-d8c4975e38aa_jpg.rf.bZGaBnrKNf5YcWGjBzRN.jpg,0,0,0,0,1,0
musa-acuminata-freshunripe-27a3fe35-2653-11ec-9b9d-d8c4975e38aa_jpg.rf.beANCbLHPVbln8OX4wTr.jpg,0,1,0,0,0,0
musa-acuminata-rotten-a40cb20d-1d0a-11ec-b51b-d8c4975e38aa_jpg.rf.bf2osKHN8tq5m2HlyTcY.jpg,0,0,0,0,1,0
musa-acuminata-unripe-8b29ced9-1d0a-11ec-9d76-d8c4975e38aa-1-_jpg.rf.boObFtyAEPHW9L2JEY5V.jpg,0,1,0,0,0,1
musa-acuminata-freshripe-44ade1dd-2653-11ec-a4ed-d8c4975e38aa_jpg.rf.c2hkB3nExl1liaBliXbU.jpg,1,0,0,0,0,0
musa-acuminata-banana-9890ac17-394a-11ec-999e-d8c4975e38aa_jpg.rf.c2nbId7hPOlQqnlIOoki.jpg,0,0,1,0,0,0
musa-acuminata-banana-e3b8e490-394a-11ec-b2e3-d8c4975e38aa_jpg.rf.cAJLuQIRQyD5LjVOkQQx.jpg,1,0,0,1,0,0
musa-acuminata-freshunripe-7001fdb2-1d0a-11ec-bf68-d8c4975e38aa_jpg.rf.Zpx10F7nM7PqlBS9C0LJ.jpg,0,1,0,0,0,0
musa-acuminata-overripe-9fcb79a3-1d0a-11ec-82bb-d8c4975e38aa_jpg.rf.aTmG4Pd5Rszmsnx3kLuq.jpg,0,0,1,0,0,0
musa-acuminata-banana-ee3ca35f-394a-11ec-80ab-d8c4975e38aa_jpg.rf.am7Radf3DLEyCZe0P2xl.jpg,0,0,0,1,0,0
musa-acuminata-banana-9ef6e46f-394a-11ec-85a3-d8c4975e38aa_jpg.rf.aHgHGgGuSGPAwiO2ZMqV.jpg,0,0,0,0,1,0
musa-acuminata-unripe-5d7b50bd-2653-11ec-875b-d8c4975e38aa---Copy_jpg.rf.aPbf3hsjBjYSqenXtco8.jpg,0,0,0,0,1,1
musa-acuminata-banana-850b3d93-394a-11ec-9fd7-d8c4975e38aa_jpg.rf.7ODerKrXJFGUpXNCInHC.jpg,0,0,1,0,1,0
musa-acuminata-banana-c698b6c9-394a-11ec-a098-d8c4975e38aa_jpg.rf.7afxgDiiQ0c7qK88v3YT.jpg,1,0,0,0,0,0
musa-acuminata-unripe-8e32cc9f-1d0a-11ec-b364-d8c4975e38aa-1-_jpg.rf.aQakRKj3AB7RRvMnPU0l.jpg,0,1,0,0,0,0
musa-acuminata-rotten-870abc6c-2653-11ec-8faf-d8c4975e38aa_jpg.rf.aofnZWGlaebc95cXvLyL.jpg,0,0,0,0,1,0
musa-acuminata-unripe-6185b97e-2653-11ec-83e8-d8c4975e38aa---Copy_jpg.rf.d1ccyfCfPw4iUrWRn6uj.jpg,0,0,0,0,0,1
musa-acuminata-banana-e5b8b6ca-394a-11ec-975f-d8c4975e38aa_jpg.rf.dAMZwMUDfhL6M7oqnmHS.jpg,1,0,0,1,0,0
musa-acuminata-freshunripe-692aa656-1d0a-11ec-9a39-d8c4975e38aa_jpg.rf.dXhxYOkpEy4S5WUfT1WT.jpg,0,1,0,0,0,0
musa-acuminata-banana-e9d3903d-394a-11ec-91c6-d8c4975e38aa_jpg.rf.drP8Ux4cf82j7QoiOMif.jpg,0,0,0,1,0,0
musa-acuminata-unripe-832a5eff-1d0a-11ec-ba52-d8c4975e38aa-1-_jpg.rf.drmwXmZJrmBl11wfhjQ9.jpg,0,0,0,0,1,1
musa-acuminata-unripe-8100f5a4-1d0a-11ec-adae-d8c4975e38aa-1-_jpg.rf.dwmtKJTWkd8ByErTQ6O7.jpg,0,0,0,0,1,1
musa-acuminata-rotten-89939593-2653-11ec-b085-d8c4975e38aa_jpg.rf.eIEdqKsOLoyFSMNpbENk.jpg,0,0,0,0,1,0
musa-acuminata-banana-8d228642-394a-11ec-90bc-d8c4975e38aa_jpg.rf.ePaZTLskFHr0EZf5ybzP.jpg,0,0,0,0,1,0
musa-acuminata-overripe-9d432f47-1d0a-11ec-b423-d8c4975e38aa_jpg.rf.eQ2WMjZUGC705K5Oi2kB.jpg,0,0,1,0,0,0
musa-acuminata-unripe-8e96e746-1d0a-11ec-aaa7-d8c4975e38aa-1-_jpg.rf.hbWatSyWcjAMDyHblxIr.jpg,0,0,0,0,0,1
musa-acuminata-rotten-b85219ae-1d0a-11ec-8e50-d8c4975e38aa_jpg.rf.hd7l2CQlDlBOEDG5zoVC.jpg,0,0,0,0,1,0
musa-acuminata-unripe-886ab165-1d0a-11ec-9882-d8c4975e38aa-1-_jpg.rf.8JoBnWrUEvTPmXJon6DX.jpg,0,0,0,0,1,1
musa-acuminata-banana-a1eb61a3-394a-11ec-845b-d8c4975e38aa_jpg.rf.7N7HDZn8NAJw9OjNsMQ5.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-754d8b75-1d0a-11ec-93a6-d8c4975e38aa_jpg.rf.hiT2GW4uVBaEgpHu2NwB.jpg,0,1,0,0,0,0
musa-acuminata-ripe-947939fb-1d0a-11ec-979d-d8c4975e38aa_jpg.rf.cVVWNzrOAyj0Ksl13JYA.jpg,0,0,0,1,0,0
musa-acuminata-banana-b6fab2d5-394a-11ec-a5f0-d8c4975e38aa_jpg.rf.clzYy0IfN90efazia1NO.jpg,0,0,0,1,0,0
musa-acuminata-rotten-b600c984-1d0a-11ec-9090-d8c4975e38aa_jpg.rf.cJg4Pb8fBFdxl3m0OUSZ.jpg,0,0,0,0,1,0
musa-acuminata-unripe-5207b524-2653-11ec-8619-d8c4975e38aa---Copy_jpg.rf.idimXA0B3b37egk4pTgo.jpg,0,0,0,0,0,1
musa-acuminata-overripe-9dcd6ae7-1d0a-11ec-bfeb-d8c4975e38aa_jpg.rf.ismz64AGqnkjYTBKOHl8.jpg,0,0,1,0,1,0
musa-acuminata-overripe-a173b851-1d0a-11ec-a271-d8c4975e38aa_jpg.rf.itF1wiSrzrrEPQeuABMk.jpg,0,0,1,0,1,0
musa-acuminata-banana-9ae63e44-394a-11ec-91f4-d8c4975e38aa_jpg.rf.j0LtSMTwQx3d8cmVPpCG.jpg,0,0,0,0,1,0
musa-acuminata-banana-a9816198-394a-11ec-ae9c-d8c4975e38aa_jpg.rf.jKNvGyjn7j0kws382Rai.jpg,0,0,0,0,1,0
musa-acuminata-banana-87bf471d-394a-11ec-b5e8-d8c4975e38aa_jpg.rf.jLlTwUUSG3SNfviNMbCv.jpg,0,0,1,0,1,0
musa-acuminata-freshunripe-1fe500bb-2653-11ec-b356-d8c4975e38aa_jpg.rf.jMjgRpXR6MD1ZBGwS4Yl.jpg,0,1,0,0,0,0
musa-acuminata-banana-e48cf20b-394a-11ec-a4d0-d8c4975e38aa_jpg.rf.jW3lfSwV4O7cPiM7u79H.jpg,0,0,0,1,0,0
musa-acuminata-banana-cde2fe6a-4037-11ec-b338-94b86d66fd1d_jpg.rf.jecXIcvKdSJOpRiDq2fb.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-740e6492-1d0a-11ec-ba69-d8c4975e38aa_jpg.rf.k0TH500nwuD66BFOVVpg.jpg,0,1,0,0,0,0
musa-acuminata-ripe-91c1448c-1d0a-11ec-bb95-d8c4975e38aa_jpg.rf.k5LNHsjWKrkLuxS5K8mX.jpg,0,0,0,1,0,0
musa-acuminata-ripe-92c9d526-1d0a-11ec-9ab1-d8c4975e38aa_jpg.rf.k8ADOLTGlx5TihIlVICn.jpg,0,0,0,1,0,0
musa-acuminata-banana-c2439968-4037-11ec-bae1-94b86d66fd1d_jpg.rf.iCu8qrsC6uL8OaFWfjkK.jpg,1,0,0,1,0,0
musa-acuminata-banana-8f841e70-394a-11ec-80e3-d8c4975e38aa_jpg.rf.hzNzwpiLshEXIoGcB5Pz.jpg,0,0,0,0,1,0
musa-acuminata-rotten-8ed1c7d9-2653-11ec-8776-d8c4975e38aa_jpg.rf.i1jMmBhBuwRVUSGFbEp5.jpg,0,0,0,0,1,0
musa-acuminata-rotten-83437426-2653-11ec-aa01-d8c4975e38aa_jpg.rf.ho2JcE9F3xurEh75jHsu.jpg,0,0,0,0,1,0
musa-acuminata-banana-b2a3b00a-394a-11ec-8e3d-d8c4975e38aa_jpg.rf.i9opUjAUOAt7wvV5Lhzi.jpg,0,0,0,1,0,0
musa-acuminata-unripe-84781f14-1d0a-11ec-a5e7-d8c4975e38aa-1-_jpg.rf.iXREXMi3ldq0EqZvUfvs.jpg,0,0,0,0,1,1
musa-acuminata-banana-b4dabdbe-394a-11ec-8219-d8c4975e38aa_jpg.rf.iVICBCVbLEvnJNVL9kYO.jpg,0,0,0,1,0,0
musa-acuminata-ripe-6b393ea8-2653-11ec-8509-d8c4975e38aa_jpg.rf.iNnx3uBPaHAYsODA5YTL.jpg,0,0,0,1,0,0
musa-acuminata-overripe-9be00dcf-1d0a-11ec-85b5-d8c4975e38aa_jpg.rf.kvX6bw3o0W9jvqxGKEPW.jpg,0,0,1,0,0,0
musa-acuminata-banana-c3354908-394a-11ec-9f40-d8c4975e38aa_jpg.rf.kyDYzlbXlSA5NhT6l8k7.jpg,0,0,0,1,0,0
musa-acuminata-unripe-8e922487-1d0a-11ec-a662-d8c4975e38aa-1-_jpg.rf.0DOA0m6zEvgYdMqxIbEq.jpg,0,0,0,0,0,1
musa-acuminata-overripe-9bf31dc7-1d0a-11ec-a774-d8c4975e38aa_jpg.rf.0JOauOsJujHRPnudNYiv.jpg,0,0,1,0,0,0
musa-acuminata-banana-dce42483-394a-11ec-a1fb-d8c4975e38aa_jpg.rf.0SZpZsCT2Se6IuyUS7e6.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-286c3356-2653-11ec-87c6-d8c4975e38aa_jpg.rf.0X4asLFZsG4TsjBTEoGo.jpg,0,1,0,0,0,0
musa-acuminata-rotten-a65bc8b4-1d0a-11ec-8776-d8c4975e38aa_jpg.rf.0Xd0uvBsIMRk0VVu78iA.jpg,0,0,0,0,1,0
musa-acuminata-freshripe-7cb49e3a-1d0a-11ec-8e06-d8c4975e38aa_jpg.rf.0ZT9AIs6TeURfji2BJ4f.jpg,1,0,0,0,0,0
musa-acuminata-banana-a4d6dfb2-394a-11ec-b565-d8c4975e38aa_jpg.rf.10pEiMeBJ5yGXGlbHxR8.jpg,0,0,0,1,0,0
musa-acuminata-banana-abf8099e-4037-11ec-adf2-94b86d66fd1d_jpg.rf.kNqLkRgIrLj7j3Nsx9fB.jpg,1,0,0,0,0,0
musa-acuminata-banana-988a8811-394a-11ec-9ffd-d8c4975e38aa_jpg.rf.kNx7GkB74w6rekjkk5Yp.jpg,0,0,1,0,0,0
